snapshot_date,warehouse_id,product_id,on_hand_qty,allocated_qty
2025-11-30,WH03,SKU0040,102,11
2025-11-30,WH03,SKU0041,94,12
2025-11-30,WH03,SKU0042,815,43
2025-11-30,WH03,SKU0043,49,1
2025-11-30,WH03,SKU0044,82,4
2025-11-30,WH03,SKU0045,44,2
2025-11-30,WH03,SKU0046,31,7
2025-11-30,WH03,SKU0047,81,7
2025-11-30,WH03,SKU0048,83,4
2025-11-30,WH03,SKU0049,70,5
2025-11-30,WH03,SKU0050,35,0
2025-11-30,WH03,SKU0051,69,13
2025-11-30,WH03,SKU0052,463,47
2025-11-30,WH03,SKU0053,140,13
2025-11-30,WH03,SKU0054,326,16
2025-11-30,WH03,SKU0055,100,8
2025-11-30,WH03,SKU0056,22,5
2025-11-30,WH03,SKU0057,48,4
2025-11-30,WH03,SKU0058,123,9
2025-11-30,WH03,SKU0059,563,36
2025-11-30,WH03,SKU0060,537,36
2025-11-30,WH03,SKU0061,1142,23
2025-11-30,WH03,SKU0062,51,9
2025-11-30,WH03,SKU0063,222,10
2025-11-30,WH03,SKU0064,149,6
2025-11-30,WH03,SKU0065,124,9
2025-11-30,WH03,SKU0066,806,76
2025-11-30,WH03,SKU0067,35,1
2025-11-30,WH03,SKU0068,76,16
2025-11-30,WH03,SKU0069,522,32
2025-11-30,WH03,SKU0070,35,2
2025-11-30,WH03,SKU0071,74,8
2025-11-30,WH03,SKU0072,60,12
2025-11-30,WH03,SKU0073,150,8
2025-11-30,WH03,SKU0074,23,5
2025-11-30,WH03,SKU0075,147,26
2025-11-30,WH03,SKU0076,246,33
2025-11-30,WH03,SKU0077,583,16
2025-11-30,WH03,SKU0078,96,8
2025-11-30,WH03,SKU0079,626,13
2025-11-30,WH03,SKU0080,166,9
2025-11-30,WH03,SKU0081,380,12
2025-11-30,WH03,SKU0082,3026,91
2025-11-30,WH03,SKU0083,334,17
2025-11-30,WH03,SKU0084,72,2
2025-11-30,WH03,SKU0085,231,23
2025-11-30,WH03,SKU0086,89,5
2025-11-30,WH03,SKU0087,62,5
2025-11-30,WH03,SKU0088,86,6
2025-11-30,WH03,SKU0089,87,8
2025-11-30,WH03,SKU0090,430,40
2025-11-30,WH03,SKU0091,226,19
2025-11-30,WH03,SKU0092,61,19
2025-11-30,WH03,SKU0093,181,6
2025-11-30,WH03,SKU0094,62,8
2025-11-30,WH03,SKU0095,518,10
2025-11-30,WH03,SKU0096,54,3
2025-11-30,WH03,SKU0097,239,16
2025-11-30,WH03,SKU0098,165,17
2025-11-30,WH03,SKU0099,151,12
2025-11-30,WH03,SKU0100,547,11
2025-11-30,WH03,SKU0101,566,61
2025-11-30,WH03,SKU0102,146,14
2025-11-30,WH03,SKU0103,246,46
2025-11-30,WH03,SKU0104,210,24
2025-11-30,WH03,SKU0105,60,1
2025-11-30,WH03,SKU0106,65,5
2025-11-30,WH03,SKU0107,149,8
2025-11-30,WH03,SKU0108,58,8
2025-11-30,WH03,SKU0109,346,16
2025-11-30,WH03,SKU0110,455,21
2025-11-30,WH03,SKU0111,338,41
2025-11-30,WH03,SKU0112,219,18
2025-11-30,WH03,SKU0113,246,9
2025-11-30,WH03,SKU0114,37,0
2025-11-30,WH03,SKU0115,130,15
2025-11-30,WH03,SKU0116,138,14
2025-11-30,WH03,SKU0117,80,11
2025-11-30,WH03,SKU0118,884,91
2025-11-30,WH03,SKU0119,93,40
2025-11-30,WH03,SKU0120,311,31
2025-11-30,WH03,SKU0121,103,6
2025-11-30,WH03,SKU0122,46,13
2025-11-30,WH03,SKU0123,135,14
2025-11-30,WH03,SKU0124,93,6
2025-11-30,WH03,SKU0125,237,16
2025-11-30,WH03,SKU0126,698,15
2025-11-30,WH03,SKU0127,53,6
2025-11-30,WH03,SKU0128,787,36
2025-11-30,WH03,SKU0129,195,10
2025-11-30,WH03,SKU0130,47,1
2025-11-30,WH03,SKU0131,220,10
2025-11-30,WH03,SKU0132,311,17
2025-11-30,WH03,SKU0133,171,30
2025-11-30,WH03,SKU0134,118,9
2025-11-30,WH03,SKU0135,354,23
2025-11-30,WH03,SKU0136,110,15
2025-11-30,WH03,SKU0137,84,3
2025-11-30,WH03,SKU0138,61,4
2025-11-30,WH03,SKU0139,731,35
2025-11-30,WH03,SKU0140,287,29
2025-11-30,WH03,SKU0141,94,19
2025-11-30,WH03,SKU0142,1003,61
2025-11-30,WH03,SKU0143,545,44
2025-11-30,WH03,SKU0144,302,26
2025-11-30,WH03,SKU0145,83,7
2025-11-30,WH03,SKU0146,648,57
2025-11-30,WH03,SKU0147,178,17
2025-11-30,WH03,SKU0148,264,16
2025-11-30,WH03,SKU0149,98,7
2025-11-30,WH03,SKU0150,342,18
2025-11-30,WH03,SKU0151,16,2
2025-11-30,WH03,SKU0152,230,23
2025-11-30,WH03,SKU0153,73,5
2025-11-30,WH03,SKU0154,169,21
2025-11-30,WH03,SKU0155,89,9
2025-11-30,WH03,SKU0156,82,9
2025-11-30,WH03,SKU0157,378,14
2025-11-30,WH03,SKU0158,67,7
2025-11-30,WH03,SKU0159,904,88
2025-11-30,WH03,SKU0160,1595,49
2025-11-30,WH03,SKU0161,132,13
2025-11-30,WH03,SKU0162,212,15
2025-11-30,WH03,SKU0163,385,25
2025-11-30,WH03,SKU0164,1506,37
2025-11-30,WH03,SKU0165,52,6
2025-11-30,WH03,SKU0166,86,12
2025-11-30,WH03,SKU0167,85,3
2025-11-30,WH03,SKU0168,399,52
2025-11-30,WH03,SKU0169,413,99
2025-11-30,WH03,SKU0170,172,17
2025-11-30,WH03,SKU0171,17,3
2025-11-30,WH03,SKU0172,344,19
2025-11-30,WH03,SKU0173,71,9
2025-11-30,WH03,SKU0174,145,13
2025-11-30,WH03,SKU0175,629,14
2025-11-30,WH03,SKU0176,212,18
2025-11-30,WH03,SKU0177,173,10
2025-11-30,WH03,SKU0178,96,7
2025-11-30,WH03,SKU0179,104,17
2025-11-30,WH03,SKU0180,88,8
2025-11-30,WH03,SKU0181,31,9
2025-11-30,WH03,SKU0182,190,10
2025-11-30,WH03,SKU0183,179,25
2025-11-30,WH03,SKU0184,74,8
2025-11-30,WH03,SKU0185,37,5
2025-11-30,WH03,SKU0186,434,31
2025-11-30,WH03,SKU0187,18,1
2025-11-30,WH03,SKU0188,193,8
2025-11-30,WH03,SKU0189,99,5
2025-11-30,WH03,SKU0190,301,10
2025-11-30,WH03,SKU0191,179,16
2025-11-30,WH03,SKU0192,656,48
2025-11-30,WH03,SKU0193,80,10
2025-11-30,WH03,SKU0194,357,29
2025-11-30,WH03,SKU0195,234,15
2025-11-30,WH03,SKU0196,67,3
2025-11-30,WH03,SKU0197,1142,71
2025-11-30,WH03,SKU0198,26,3
2025-11-30,WH03,SKU0199,209,24
2025-11-30,WH03,SKU0200,234,16
2025-11-30,WH03,SKU0201,321,13
2025-11-30,WH03,SKU0202,92,6
2025-11-30,WH03,SKU0203,973,24
2025-11-30,WH03,SKU0204,19,4
2025-11-30,WH03,SKU0205,275,8
2025-11-30,WH03,SKU0206,161,10
2025-11-30,WH03,SKU0207,96,9
2025-11-30,WH03,SKU0208,317,25
2025-11-30,WH03,SKU0209,283,33
2025-11-30,WH03,SKU0210,165,12
2025-11-30,WH03,SKU0211,284,37
2025-11-30,WH03,SKU0212,230,18
2025-11-30,WH03,SKU0213,85,6
2025-11-30,WH03,SKU0214,130,10
2025-11-30,WH03,SKU0215,135,6
2025-11-30,WH03,SKU0216,166,7
2025-11-30,WH03,SKU0217,112,22
2025-11-30,WH03,SKU0218,128,23
2025-11-30,WH03,SKU0219,73,6
2025-11-30,WH03,SKU0220,71,5
2025-11-30,WH03,SKU0221,284,25
2025-11-30,WH03,SKU0222,205,6
2025-11-30,WH03,SKU0223,314,13
2025-11-30,WH03,SKU0224,624,26
2025-11-30,WH03,SKU0225,49,4
2025-11-30,WH03,SKU0226,52,2
2025-11-30,WH03,SKU0227,565,60
2025-11-30,WH03,SKU0228,141,23
2025-11-30,WH03,SKU0229,135,6
2025-11-30,WH03,SKU0230,159,7
2025-11-30,WH03,SKU0231,60,13
2025-11-30,WH03,SKU0232,107,2
2025-11-30,WH03,SKU0233,465,29
2025-11-30,WH03,SKU0234,106,12
2025-11-30,WH03,SKU0235,386,34
2025-11-30,WH03,SKU0236,271,8
2025-11-30,WH03,SKU0237,65,6
2025-11-30,WH03,SKU0238,209,15
2025-11-30,WH03,SKU0239,14,1
2025-11-30,WH03,SKU0240,123,13
2025-11-30,WH03,SKU0241,286,12
2025-11-30,WH03,SKU0242,407,34
2025-11-30,WH03,SKU0243,63,6
2025-11-30,WH03,SKU0244,481,39
2025-11-30,WH03,SKU0245,224,27
2025-11-30,WH03,SKU0246,360,46
2025-11-30,WH03,SKU0247,75,11
2025-11-30,WH03,SKU0248,307,34
2025-11-30,WH03,SKU0249,44,4
2025-11-30,WH03,SKU0250,331,28
2025-11-30,WH03,SKU0251,104,9
2025-11-30,WH03,SKU0252,31,3
2025-11-30,WH03,SKU0253,68,3
2025-11-30,WH03,SKU0254,151,13
2025-11-30,WH03,SKU0255,126,6
2025-11-30,WH03,SKU0256,183,15
2025-11-30,WH03,SKU0257,45,2
2025-11-30,WH03,SKU0258,22,0
2025-11-30,WH03,SKU0259,943,49
2025-11-30,WH03,SKU0260,758,29
2025-11-30,WH03,SKU0261,25,9
2025-11-30,WH03,SKU0262,172,19
2025-11-30,WH03,SKU0263,607,30
2025-11-30,WH03,SKU0264,127,25
2025-11-30,WH03,SKU0265,104,12
2025-11-30,WH03,SKU0266,396,43
2025-11-30,WH03,SKU0267,187,7
2025-11-30,WH03,SKU0268,509,10
2025-11-30,WH03,SKU0269,170,11
2025-11-30,WH03,SKU0270,172,8
2025-11-30,WH03,SKU0271,107,10
2025-11-30,WH03,SKU0272,140,15
2025-11-30,WH03,SKU0273,93,12
2025-11-30,WH03,SKU0274,57,2
2025-11-30,WH03,SKU0275,189,28
2025-11-30,WH03,SKU0276,119,5
2025-11-30,WH03,SKU0277,228,9
2025-11-30,WH03,SKU0278,234,20
2025-11-30,WH03,SKU0279,269,16
2025-11-30,WH03,SKU0280,20,0
2025-11-30,WH03,SKU0281,282,25
2025-11-30,WH03,SKU0282,206,7
2025-11-30,WH03,SKU0283,497,55
2025-11-30,WH03,SKU0284,203,7
2025-11-30,WH03,SKU0285,153,11
2025-11-30,WH03,SKU0286,649,85
2025-11-30,WH03,SKU0287,277,8
2025-11-30,WH03,SKU0288,716,45
2025-11-30,WH03,SKU0289,113,15
2025-11-30,WH03,SKU0290,146,14
2025-11-30,WH03,SKU0291,365,14
2025-11-30,WH03,SKU0292,400,24
2025-11-30,WH03,SKU0293,99,6
2025-11-30,WH03,SKU0294,147,3
2025-11-30,WH03,SKU0295,362,6
2025-11-30,WH03,SKU0296,402,11
2025-11-30,WH03,SKU0297,345,13
2025-11-30,WH03,SKU0298,606,23
2025-11-30,WH03,SKU0299,222,39
2025-11-30,WH03,SKU0300,87,8
2025-11-30,WH03,SKU0301,51,7
2025-11-30,WH03,SKU0302,47,5
2025-11-30,WH03,SKU0303,2954,96
2025-11-30,WH03,SKU0304,602,19
2025-11-30,WH03,SKU0305,246,25
2025-11-30,WH03,SKU0306,74,6
2025-11-30,WH03,SKU0307,163,23
2025-11-30,WH03,SKU0308,457,18
2025-11-30,WH03,SKU0309,78,5
2025-11-30,WH03,SKU0310,662,47
2025-11-30,WH03,SKU0311,1496,136
2025-11-30,WH03,SKU0312,76,2
2025-11-30,WH03,SKU0313,110,2
2025-11-30,WH03,SKU0314,41,5
2025-11-30,WH03,SKU0315,1152,49
2025-11-30,WH03,SKU0316,1367,30
2025-11-30,WH03,SKU0317,220,14
2025-11-30,WH03,SKU0318,271,9
2025-11-30,WH03,SKU0319,119,8
2025-11-30,WH03,SKU0320,744,29
2025-11-30,WH03,SKU0321,87,5
2025-11-30,WH03,SKU0322,77,16
2025-11-30,WH03,SKU0323,357,22
2025-11-30,WH03,SKU0324,216,7
2025-11-30,WH03,SKU0325,126,10
2025-11-30,WH03,SKU0326,206,18
2025-11-30,WH03,SKU0327,837,27
2025-11-30,WH03,SKU0328,492,78
2025-11-30,WH03,SKU0329,132,21
2025-11-30,WH03,SKU0330,166,21
2025-11-30,WH03,SKU0331,54,11
2025-11-30,WH03,SKU0332,269,7
2025-11-30,WH03,SKU0333,221,26
2025-11-30,WH03,SKU0334,180,16
2025-11-30,WH03,SKU0335,36,4
2025-11-30,WH03,SKU0336,128,6
2025-11-30,WH03,SKU0337,130,13
2025-11-30,WH03,SKU0338,129,14
2025-11-30,WH03,SKU0339,711,52
2025-11-30,WH03,SKU0340,555,20
2025-11-30,WH03,SKU0341,716,54
2025-11-30,WH03,SKU0342,336,15
2025-11-30,WH03,SKU0343,165,11
2025-11-30,WH03,SKU0344,58,7
2025-11-30,WH03,SKU0345,109,17
2025-11-30,WH03,SKU0346,155,13
2025-11-30,WH03,SKU0347,33,2
2025-11-30,WH03,SKU0348,91,4
2025-11-30,WH03,SKU0349,41,9
2025-11-30,WH03,SKU0350,123,21
2025-11-30,WH03,SKU0351,326,20
2025-11-30,WH03,SKU0352,117,4
2025-11-30,WH03,SKU0353,174,16
2025-11-30,WH03,SKU0354,113,9
2025-11-30,WH03,SKU0355,19,1
2025-11-30,WH03,SKU0356,140,13
2025-11-30,WH03,SKU0357,214,30
2025-11-30,WH03,SKU0358,96,1
2025-11-30,WH03,SKU0359,407,13
2025-11-30,WH03,SKU0360,837,50
2025-11-30,WH03,SKU0361,49,6
2025-11-30,WH03,SKU0362,221,14
2025-11-30,WH03,SKU0363,115,3
2025-11-30,WH03,SKU0364,1421,74
2025-11-30,WH03,SKU0365,223,15
2025-11-30,WH03,SKU0366,236,23
2025-11-30,WH03,SKU0367,489,42
2025-11-30,WH03,SKU0368,374,24
2025-11-30,WH03,SKU0369,86,5
2025-11-30,WH03,SKU0370,67,8
2025-11-30,WH03,SKU0371,175,20
2025-11-30,WH03,SKU0372,50,8
2025-11-30,WH03,SKU0373,31,3
2025-11-30,WH03,SKU0374,129,13
2025-11-30,WH03,SKU0375,52,4
2025-11-30,WH03,SKU0376,1123,48
2025-11-30,WH03,SKU0377,154,15
2025-11-30,WH03,SKU0378,50,1
2025-11-30,WH03,SKU0379,76,7
2025-11-30,WH03,SKU0380,83,1
2025-11-30,WH03,SKU0381,176,5
2025-11-30,WH03,SKU0382,618,52
2025-11-30,WH03,SKU0383,1294,98
2025-11-30,WH03,SKU0384,353,24
2025-11-30,WH03,SKU0385,101,21
2025-11-30,WH03,SKU0386,222,13
2025-11-30,WH03,SKU0387,253,5
2025-11-30,WH03,SKU0388,1044,83
2025-11-30,WH03,SKU0389,236,14
2025-11-30,WH03,SKU0390,2495,103
2025-11-30,WH03,SKU0391,991,40
2025-11-30,WH03,SKU0392,101,5
2025-11-30,WH03,SKU0393,64,9
2025-11-30,WH03,SKU0394,33,10
2025-11-30,WH03,SKU0395,185,11
2025-11-30,WH03,SKU0396,181,8
2025-11-30,WH03,SKU0397,8838,192
2025-11-30,WH03,SKU0398,125,7
2025-11-30,WH03,SKU0399,281,19
2025-11-30,WH03,SKU0400,617,23
2025-11-30,WH03,SKU0401,496,21
2025-11-30,WH03,SKU0402,94,13
2025-11-30,WH03,SKU0403,54,9
2025-11-30,WH03,SKU0404,182,12
2025-11-30,WH03,SKU0405,256,22
2025-11-30,WH03,SKU0406,389,11
2025-11-30,WH03,SKU0407,315,13
2025-11-30,WH03,SKU0408,208,36
2025-11-30,WH03,SKU0409,685,41
2025-11-30,WH03,SKU0410,142,13
2025-11-30,WH03,SKU0411,29,4
2025-11-30,WH03,SKU0412,52,7
2025-11-30,WH03,SKU0413,123,15
2025-11-30,WH03,SKU0414,210,26
2025-11-30,WH03,SKU0415,249,12
2025-11-30,WH03,SKU0416,116,6
2025-11-30,WH03,SKU0417,53,9
2025-11-30,WH03,SKU0418,17,3
2025-11-30,WH03,SKU0419,129,11
2025-11-30,WH03,SKU0420,56,5
2025-11-30,WH03,SKU0421,111,4
2025-11-30,WH03,SKU0422,209,5
2025-11-30,WH03,SKU0423,44,4
2025-11-30,WH03,SKU0424,183,21
2025-11-30,WH03,SKU0425,807,30
2025-11-30,WH03,SKU0426,179,6
2025-11-30,WH03,SKU0427,204,12
2025-11-30,WH03,SKU0428,202,32
2025-11-30,WH03,SKU0429,103,4
2025-11-30,WH03,SKU0430,52,4
2025-11-30,WH03,SKU0431,308,43
2025-11-30,WH03,SKU0432,899,34
2025-11-30,WH03,SKU0433,278,23
2025-11-30,WH03,SKU0434,945,30
2025-11-30,WH03,SKU0435,22,3
2025-11-30,WH03,SKU0436,771,39
2025-11-30,WH03,SKU0437,272,13
2025-11-30,WH03,SKU0438,1920,35
2025-11-30,WH03,SKU0439,392,14
2025-11-30,WH03,SKU0440,121,13
2025-11-30,WH03,SKU0441,240,16
2025-11-30,WH03,SKU0442,307,18
2025-11-30,WH03,SKU0443,269,12
2025-11-30,WH03,SKU0444,515,26
2025-11-30,WH03,SKU0445,78,4
2025-11-30,WH03,SKU0446,202,11
2025-11-30,WH03,SKU0447,1397,91
2025-11-30,WH03,SKU0448,99,9
2025-11-30,WH03,SKU0449,69,16
2025-11-30,WH03,SKU0450,168,5
2025-11-30,WH03,SKU0451,275,15
2025-11-30,WH03,SKU0452,239,12
2025-11-30,WH03,SKU0453,111,18
2025-11-30,WH03,SKU0454,230,28
2025-11-30,WH03,SKU0455,41,7
2025-11-30,WH03,SKU0456,375,34
2025-11-30,WH03,SKU0457,369,40
2025-11-30,WH03,SKU0458,248,38
2025-11-30,WH03,SKU0459,128,5
2025-11-30,WH03,SKU0460,2842,269
2025-11-30,WH03,SKU0461,262,43
2025-11-30,WH03,SKU0462,351,18
2025-11-30,WH03,SKU0463,70,9
2025-11-30,WH03,SKU0464,197,14
2025-11-30,WH03,SKU0465,427,48
2025-11-30,WH03,SKU0466,487,72
2025-11-30,WH03,SKU0467,1059,64
2025-11-30,WH03,SKU0468,166,36
2025-11-30,WH03,SKU0469,58,1
2025-11-30,WH03,SKU0470,384,27
2025-11-30,WH03,SKU0471,104,2
2025-11-30,WH03,SKU0472,53,7
2025-11-30,WH03,SKU0473,428,15
2025-11-30,WH03,SKU0474,314,22
2025-11-30,WH03,SKU0475,242,30
2025-11-30,WH03,SKU0476,168,21
2025-11-30,WH03,SKU0477,156,22
2025-11-30,WH03,SKU0478,169,6
2025-11-30,WH03,SKU0479,254,14
2025-11-30,WH03,SKU0480,61,4
2025-11-30,WH03,SKU0481,28,3
2025-11-30,WH03,SKU0482,204,22
2025-11-30,WH03,SKU0483,97,3
2025-11-30,WH03,SKU0484,675,34
2025-11-30,WH03,SKU0485,273,36
2025-11-30,WH03,SKU0486,108,7
2025-11-30,WH03,SKU0487,313,33
2025-11-30,WH03,SKU0488,356,5
2025-11-30,WH03,SKU0489,53,3
2025-11-30,WH03,SKU0490,356,14
2025-11-30,WH03,SKU0491,133,9
2025-11-30,WH03,SKU0492,107,7
2025-11-30,WH03,SKU0493,778,81
2025-11-30,WH03,SKU0494,70,2
2025-11-30,WH03,SKU0495,231,20
2025-11-30,WH03,SKU0496,67,6
2025-11-30,WH03,SKU0497,558,32
2025-11-30,WH03,SKU0498,249,22
2025-11-30,WH03,SKU0499,227,19
2025-11-30,WH03,SKU0500,65,13
2025-11-30,WH03,SKU0501,48,11
2025-11-30,WH03,SKU0502,313,28
2025-11-30,WH03,SKU0503,228,57
2025-11-30,WH03,SKU0504,180,7
2025-11-30,WH03,SKU0505,323,6
2025-11-30,WH03,SKU0506,198,9
2025-11-30,WH03,SKU0507,3324,108
2025-11-30,WH03,SKU0508,201,16
2025-11-30,WH03,SKU0509,552,46
2025-11-30,WH03,SKU0510,89,6
2025-11-30,WH03,SKU0511,69,19
2025-11-30,WH03,SKU0512,426,25
2025-11-30,WH03,SKU0513,254,24
2025-11-30,WH03,SKU0514,72,5
2025-11-30,WH03,SKU0515,73,6
2025-11-30,WH03,SKU0516,567,33
2025-11-30,WH03,SKU0517,370,50
2025-11-30,WH03,SKU0518,1285,52
2025-11-30,WH03,SKU0519,740,82
2025-11-30,WH03,SKU0520,199,23
2025-11-30,WH03,SKU0521,138,9
2025-11-30,WH03,SKU0522,1027,43
2025-11-30,WH03,SKU0523,188,35
2025-11-30,WH03,SKU0524,28,10
2025-11-30,WH03,SKU0525,22,6
2025-11-30,WH03,SKU0526,200,20
2025-11-30,WH03,SKU0527,219,5
2025-11-30,WH03,SKU0528,383,12
2025-11-30,WH03,SKU0529,967,35
2025-11-30,WH03,SKU0530,474,26
2025-11-30,WH03,SKU0531,299,49
2025-11-30,WH03,SKU0532,61,3
2025-11-30,WH03,SKU0533,295,13
2025-11-30,WH03,SKU0534,565,44
2025-11-30,WH03,SKU0535,32,3
2025-11-30,WH03,SKU0536,57,8
2025-11-30,WH03,SKU0537,115,5
2025-11-30,WH03,SKU0538,144,5
2025-11-30,WH03,SKU0539,1753,67
2025-11-30,WH03,SKU0540,821,81
2025-11-30,WH03,SKU0541,49,6
2025-11-30,WH03,SKU0542,229,30
2025-11-30,WH03,SKU0543,201,21
2025-11-30,WH03,SKU0544,307,25
2025-11-30,WH03,SKU0545,91,20
2025-11-30,WH03,SKU0546,202,27
2025-11-30,WH03,SKU0547,406,55
2025-11-30,WH03,SKU0548,210,32
2025-11-30,WH03,SKU0549,71,5
2025-11-30,WH03,SKU0550,227,39
2025-11-30,WH03,SKU0551,584,27
2025-11-30,WH03,SKU0552,196,11
2025-11-30,WH03,SKU0553,1745,48
2025-11-30,WH03,SKU0554,121,9
2025-11-30,WH03,SKU0555,292,24
2025-11-30,WH03,SKU0556,196,28
2025-11-30,WH03,SKU0557,21,3
2025-11-30,WH03,SKU0558,111,17
2025-11-30,WH03,SKU0559,117,6
2025-11-30,WH03,SKU0560,68,6
2025-11-30,WH03,SKU0561,819,47
2025-11-30,WH03,SKU0562,452,21
2025-11-30,WH03,SKU0563,114,13
2025-11-30,WH03,SKU0564,214,9
2025-11-30,WH03,SKU0565,170,13
2025-11-30,WH03,SKU0566,1422,39
2025-11-30,WH03,SKU0567,488,6
2025-11-30,WH03,SKU0568,200,17
2025-11-30,WH03,SKU0569,422,30
2025-11-30,WH03,SKU0570,81,4
2025-11-30,WH03,SKU0571,337,15
2025-11-30,WH03,SKU0572,47,13
2025-11-30,WH03,SKU0573,136,7
2025-11-30,WH03,SKU0574,72,15
2025-11-30,WH03,SKU0575,131,20
2025-11-30,WH03,SKU0576,1268,68
2025-11-30,WH03,SKU0577,321,7
2025-11-30,WH03,SKU0578,162,17
2025-11-30,WH03,SKU0579,647,75
2025-11-30,WH03,SKU0580,150,8
2025-11-30,WH03,SKU0581,451,81
2025-11-30,WH03,SKU0582,198,15
2025-11-30,WH03,SKU0583,1148,69
2025-11-30,WH03,SKU0584,131,28
2025-11-30,WH03,SKU0585,358,14
2025-11-30,WH03,SKU0586,140,9
2025-11-30,WH03,SKU0587,66,9
2025-11-30,WH03,SKU0588,185,17
2025-11-30,WH03,SKU0589,184,24
2025-11-30,WH03,SKU0590,191,11
2025-11-30,WH03,SKU0591,106,8
2025-11-30,WH03,SKU0592,154,13
2025-11-30,WH03,SKU0593,416,21
2025-11-30,WH03,SKU0594,293,29
2025-11-30,WH03,SKU0595,154,7
2025-11-30,WH03,SKU0596,92,9
2025-11-30,WH03,SKU0597,317,22
2025-11-30,WH03,SKU0598,874,55
2025-11-30,WH03,SKU0599,480,37
2025-11-30,WH03,SKU0600,40,4
2025-11-30,WH03,SKU0601,172,16
2025-11-30,WH03,SKU0602,136,5
2025-11-30,WH03,SKU0603,985,12
2025-11-30,WH03,SKU0604,1364,64
2025-11-30,WH03,SKU0605,46,3
2025-11-30,WH03,SKU0606,36,1
2025-11-30,WH03,SKU0607,62,4
2025-11-30,WH03,SKU0608,316,26
2025-11-30,WH03,SKU0609,189,32
2025-11-30,WH03,SKU0610,614,14
2025-11-30,WH03,SKU0611,541,35
2025-11-30,WH03,SKU0612,36,2
2025-11-30,WH03,SKU0613,359,52
2025-11-30,WH03,SKU0614,242,9
2025-11-30,WH03,SKU0615,432,26
2025-11-30,WH03,SKU0616,75,3
2025-11-30,WH03,SKU0617,282,13
2025-11-30,WH03,SKU0618,163,18
2025-11-30,WH03,SKU0619,996,44
2025-11-30,WH03,SKU0620,14,6
2025-11-30,WH03,SKU0621,505,14
2025-11-30,WH03,SKU0622,50,5
2025-11-30,WH03,SKU0623,386,17
2025-11-30,WH03,SKU0624,324,37
2025-11-30,WH03,SKU0625,235,42
2025-11-30,WH03,SKU0626,34,4
2025-11-30,WH03,SKU0627,377,40
2025-11-30,WH03,SKU0628,933,43
2025-11-30,WH03,SKU0629,26,0
2025-11-30,WH03,SKU0630,524,25
2025-11-30,WH03,SKU0631,865,27
2025-11-30,WH03,SKU0632,88,10
2025-11-30,WH03,SKU0633,74,6
2025-11-30,WH03,SKU0634,712,36
2025-11-30,WH03,SKU0635,70,4
2025-11-30,WH03,SKU0636,218,14
2025-11-30,WH03,SKU0637,190,18
2025-11-30,WH03,SKU0638,288,27
2025-11-30,WH03,SKU0639,220,8
2025-11-30,WH03,SKU0640,166,6
2025-11-30,WH03,SKU0641,363,14
2025-11-30,WH03,SKU0642,544,36
2025-11-30,WH03,SKU0643,1322,93
2025-11-30,WH03,SKU0644,105,2
2025-11-30,WH03,SKU0645,556,24
2025-11-30,WH03,SKU0646,78,6
2025-11-30,WH03,SKU0647,874,32
2025-11-30,WH03,SKU0648,128,5
2025-11-30,WH03,SKU0649,85,6
2025-11-30,WH03,SKU0650,128,9
2025-11-30,WH03,SKU0651,453,12
2025-11-30,WH03,SKU0652,136,27
2025-11-30,WH03,SKU0653,356,21
2025-11-30,WH03,SKU0654,275,10
2025-11-30,WH03,SKU0655,71,4
2025-11-30,WH03,SKU0656,398,16
2025-11-30,WH03,SKU0657,76,17
2025-11-30,WH03,SKU0658,708,48
2025-11-30,WH03,SKU0659,194,7
2025-11-30,WH03,SKU0660,30,3
2025-11-30,WH03,SKU0661,145,12
2025-11-30,WH03,SKU0662,505,45
2025-11-30,WH03,SKU0663,90,19
2025-11-30,WH03,SKU0664,159,15
2025-11-30,WH03,SKU0665,37,2
2025-11-30,WH03,SKU0666,845,79
2025-11-30,WH03,SKU0667,166,4
2025-11-30,WH03,SKU0668,105,9
2025-11-30,WH03,SKU0669,273,23
2025-11-30,WH03,SKU0670,59,0
2025-11-30,WH03,SKU0671,375,35
2025-11-30,WH03,SKU0672,290,18
2025-11-30,WH03,SKU0673,317,28
2025-11-30,WH03,SKU0674,88,22
2025-11-30,WH03,SKU0675,114,11
2025-11-30,WH03,SKU0676,75,5
2025-11-30,WH03,SKU0677,270,14
2025-11-30,WH03,SKU0678,151,6
2025-11-30,WH03,SKU0679,208,18
2025-11-30,WH03,SKU0680,370,28
2025-11-30,WH03,SKU0681,345,50
2025-11-30,WH03,SKU0682,117,13
2025-11-30,WH03,SKU0683,310,29
2025-11-30,WH03,SKU0684,87,7
2025-11-30,WH03,SKU0685,360,6
2025-11-30,WH03,SKU0686,218,30
2025-11-30,WH03,SKU0687,158,17
2025-11-30,WH03,SKU0688,204,14
2025-11-30,WH03,SKU0689,105,3
2025-11-30,WH03,SKU0690,87,6
2025-11-30,WH03,SKU0691,586,27
2025-11-30,WH03,SKU0692,348,29
2025-11-30,WH03,SKU0693,157,5
2025-11-30,WH03,SKU0694,771,28
2025-11-30,WH03,SKU0695,133,6
2025-11-30,WH03,SKU0696,199,14
2025-11-30,WH03,SKU0697,804,45
2025-11-30,WH03,SKU0698,249,23
2025-11-30,WH03,SKU0699,363,22
2025-11-30,WH03,SKU0700,482,84
2025-11-30,WH03,SKU0701,69,8
2025-11-30,WH03,SKU0702,50,7
